Abraham,Accountability,Adoption,Agency,AllScriptureCount,America,Angel,Art,Articles of Faith,Atonement,Attitude,Authority,AuthorityMentions,BYU,Balance,Baptism,Bible,Blessing,BoM,Body,Book of Mormon,Brigham Young,Brotherhood,Calling,Character,Charity,Chastity,Children,Christianity,Christmas,Church,Citizenship,Comforter,Commandments,Commitment,Communication,Compassion,Conscience,Consecration,Contention,Conversion,Courage,Covenant,Creation,Creativity,D&C,Date,Decision,Dedication,Disciple,Discipline,Discourage,Divine,Doctrine,Doctrine and Covenants,Education,Esteem,Eternal Life,Eternity,Exaltation,Example,Excellent,Failure,Faith,Family,Family History,Fear,Fellowship,Finance,FirstPersonPronoun,FleschReading,Foreordination,Forgiveness,Freedom,Friendship,Gender,Gift,Giving,God,Gospel,Government,Gratitude,Growth,Habit,Happiness,Heal,Heavenly Father,Heritage,History,Holy Ghost,Home,Honesty,Honor,Hope,Humility,I am a woman,Improvement,Individual Worth,Initiative,Inspiration,Integrity,Jesus Christ,Joseph Smith,Joy,Kind,Knowledge,Language,Last Day,Law,Leadership,Learning,Life,Light,Light of Christ,Listen,Lonely,Love,Marriage,Media,Meekness,Membership,Men,Mercy,Miracle,Missionary,Mistake,Modesty,Morality,Mortality,Music,NT,Natural Man,OT,Obedience,Opportunity,Ordinance,Organization,Pageviews,Parent,Patience,Patriarchal Blessing,Patriotism,Peer Pressure,PercentInItalics,PercentInQuotes,Perfection,Perspective,Pioneer,Plan of Salvation,PoGP,Polarity,Politic,Potential,Power,Prayer,Premortal,Preparation,Prepare,Priesthood,Priority,Progression,Prophet,Question,Relationship,Religion,Religious Freedom,Remember,Repent,Responsibility,Restoration,Resurrection,Revelation,Reverence,Righteous,Sabbath,Sacrament,Sacred,Sacrifice,Safety,Salvation,Satan,Scripture,Second Coming,Self-Reliance,Selfless,Service,Socialism,Speech,Spirit,Spiritual Growth,Spirituality,Standard,Stewardship,StoryNames,Subjectivity,Success,Suffering,Talent,Talking Speed,Teaching,Technology,Temple,Tempt,Testimony,Thought,Time,Tithing,Tolerance,Trial,Trust,Truth,Understand,Unity,Value,Virtue,War,WeToYouRatio,Wisdom,Witness,Woman,WordCount,WordQuantity,Work,Worldly,Worship,Worthy,Zion
0,0,0,0,7,0,0,0,0,0,0,2,4,4,1,2,0,7,0,3,0,1,0,0,0,0,0,1,2,0,14,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,1,0,3,0,0,2,2,0,0,1,0,0,2,0,2,10,0,0,0,0,0,190,4.43,0,0,1,4,Male,2,13,8,5,0,0,0,0,1,0,1,0,0,1,10,0,1,1,0,0,0,0,0,1,0,4,1,0,5,1,0,2,3,1,1,15,0,0,2,0,1,0,0,0,0,15,0,0,16,0,0,0,0,0,4,0,0,0,2,1,0,214,1,1,0,0,0,0.068436019,0.119052133,1,0,0,0,0,0.21,0,1,3,1,0,2,5,0,0,0,4,4,0,0,1,2,1,2,0,0,1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,0,/talks/paul-h-dunn_game-life/,2,0,0,1,0,12,0.51,0,0,0,0.5275,7,0,1,0,0,4,11,0,0,0,0,0,6,0,0,0,0,6.145,2,0,0,5275,1373,5,0,0,0,2
0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,1,0,2,0,3,0,0,0,0,0,3,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,2,0,0,122,4.82,0,0,0,10,Male,0,8,4,3,0,0,0,0,0,0,0,0,3,0,5,0,2,4,0,0,0,0,0,0,0,3,0,0,3,0,0,1,2,1,13,12,2,0,1,1,3,0,0,0,0,5,0,5,1,0,1,0,0,0,0,0,0,0,3,0,1,762,1,0,0,0,0,0.072633459,0.140504068,1,4,0,0,0,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/talks/paul-h-dunn_never-give-up/,2,0,0,0,0,23,0.49,0,0,1,0.5039,2,0,0,0,0,5,12,0,0,0,0,0,4,0,0,0,3,3.361,2,0,1,5039,1392,4,0,0,0,0
0,0,0,0,1,1,0,0,0,0,0,1,4,2,0,5,0,1,1,0,1,1,0,1,1,0,0,3,1,3,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,2,2,6,0,0,0,0,11,0,7,3,4,0,0,0,0,170,4.82,0,0,0,9,Male,0,20,4,5,0,0,0,1,1,0,0,0,1,0,6,0,2,7,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,7,14,1,0,2,0,2,0,0,0,0,8,0,0,30,0,0,0,0,0,0,0,0,0,1,0,2,292,2,1,0,0,0,0.059612519,0.119887399,0,1,0,1,0,0.19,0,0,0,1,0,2,3,1,0,1,1,4,1,5,1,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,2,0,/talks/paul-h-dunn_plus-sign/,8,0,0,0,0,12,0.48,3,2,0,0.6039,6,0,2,1,0,2,26,0,0,3,0,2,3,0,0,0,1,22.88,1,0,4,6039,1567,4,0,1,1,0
0,0,0,0,1,2,0,0,0,0,2,1,16,0,0,0,0,3,0,3,0,1,0,0,0,0,0,23,0,0,14,1,0,0,0,1,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,1,0,0,191,5.21,0,0,0,7,Male,0,5,10,2,1,1,0,0,1,0,1,0,7,0,20,0,1,5,0,0,0,0,0,2,0,4,1,0,10,0,0,0,1,5,3,16,2,0,2,2,4,2,0,0,0,27,0,1,6,1,0,0,0,0,0,0,0,0,3,0,0,409,11,0,0,1,0,0.143578416,0.121489429,0,1,0,0,0,0.15,0,2,5,2,0,4,6,0,0,1,4,8,0,1,2,14,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,/talks/paul-h-dunn_preparing-parenthood/,2,0,0,1,0,19,0.47,0,0,0,0.6338,3,0,0,0,2,5,15,0,0,0,1,1,3,0,3,0,2,12.237,0,0,2,6338,1703,3,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,3,3,0,1,0,5,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,2,0,4,1,2,1,17,0,0,0,0,115,5.99,0,0,0,2,Male,0,9,11,13,0,0,0,0,3,0,5,0,1,0,4,0,1,3,0,0,1,0,0,1,0,9,1,2,5,0,0,0,2,1,1,18,0,0,1,1,10,3,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,471,1,1,0,0,0,0.008553971,0.091242363,2,0,0,0,0,0.21,0,0,7,4,0,0,0,1,0,1,4,0,2,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,/talks/paul-h-dunn_press-forward/,3,0,0,1,0,15,0.57,1,0,0,0.491,1,0,1,2,14,2,23,0,0,0,1,2,5,0,0,0,0,35.174,0,1,2,4910,1304,4,0,0,2,0
0,0,0,0,3,1,1,0,0,0,0,2,5,0,1,0,2,2,0,1,0,3,0,0,1,0,0,7,3,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,0,0,147,5.21,0,0,0,3,Male,2,5,15,7,1,0,0,0,0,0,1,0,0,0,5,2,2,4,0,0,0,0,0,0,0,3,0,0,2,2,1,0,1,2,5,11,0,0,0,1,5,5,0,0,0,7,0,0,4,0,0,0,1,0,3,0,0,0,4,0,0,589,3,0,0,0,0,0.071172784,0.079230081,0,0,0,0,0,0.24,0,0,1,0,0,4,7,0,0,0,4,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,/talks/paul-h-dunn_put-spiritual-clothes/,9,0,0,0,0,14,0.51,0,0,0,0.4468,1,0,0,0,4,5,22,0,0,0,0,0,6,0,1,0,2,10.652,0,4,1,4468,1206,2,0,0,0,0
1,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0,0,17,0,1,0,1,0,0,2,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,150,5.21,0,0,0,4,Male,2,2,9,0,0,0,0,1,0,0,7,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,8,1,0,0,0,1,3,14,2,0,0,0,2,1,0,0,0,8,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,438,6,0,4,0,0,0.008885128,0.109583245,0,0,0,0,0,0.13,0,0,0,1,0,5,6,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,/talks/paul-h-dunn_seek-ye-shall-find/,1,0,0,0,0,11,0.46,1,0,3,0.4727,1,0,0,0,0,5,25,0,0,0,1,1,6,0,0,0,1,9.438,4,3,0,4727,1222,0,0,0,0,0
0,0,0,0,0,3,0,2,0,0,0,5,14,2,1,3,0,1,0,5,0,4,0,0,0,0,0,1,0,0,14,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,2,1,1,3,0,0,0,0,1,1,0,5,5,0,0,0,0,212,4.43,0,0,1,9,Male,0,3,6,1,0,0,0,0,2,0,1,1,2,0,11,0,3,9,0,0,0,0,0,0,0,2,2,1,9,0,0,0,0,2,9,16,0,0,1,3,10,0,0,0,1,5,0,2,14,0,0,0,1,1,0,0,0,0,3,1,0,289,1,0,0,0,0,0.007773459,0.201554692,0,0,0,0,0,0.18,0,0,0,2,0,1,3,0,0,1,5,1,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,/talks/paul-h-dunn_ships-life/,3,0,1,1,0,12,0.5,1,0,1,0.5403,2,0,3,0,6,8,19,0,0,0,0,1,0,0,0,0,1,16.407,0,3,0,5403,1354,9,0,3,0,0
0,0,0,0,1,0,0,0,0,0,1,4,6,0,0,2,2,2,0,1,1,1,0,0,0,0,0,3,1,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,174,4.82,0,0,0,10,Male,0,6,1,8,0,0,0,0,1,0,0,0,2,0,2,0,3,4,0,0,0,0,0,0,0,2,1,0,6,1,0,0,0,1,2,3,3,0,1,0,1,1,0,0,0,7,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,338,0,0,0,0,0,0.009238891,0.138803344,0,0,0,0,0,0.2,0,0,1,2,0,0,0,2,0,0,1,5,2,6,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,/talks/paul-h-dunn_spiritual-courtesy-consideration/,11,0,0,0,0,12,0.48,0,0,1,0.4546,8,0,5,1,0,8,11,0,0,0,0,1,8,0,1,0,0,36,0,1,0,4546,1226,1,0,0,0,0
0,0,0,19,34,0,0,1,1,3,0,1,1,0,0,0,0,0,24,0,4,0,0,0,1,0,2,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,0,2,1,0,0,0,0,17,3.26,0,1,13,0,Male,2,6,14,1,0,0,1,0,9,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,3,0,0,0,0,3,1,3,12,0,0,1,0,1,0,1,0,0,11,0,0,2,0,0,0,0,0,5,0,0,9,0,1,0,2817,1,0,0,0,0,0.110066372,0.171736726,0,0,0,3,4,0.1,0,0,22,0,0,0,0,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,9,0,0,0,0,0,4,19,7,0,0,0,0,0,/talks/paul-v-johnson_free-to-choose-liberty-or-captivity/,8,0,0,0,0,3,0.54,0,1,0,2.310543131,1,0,0,7,0,1,11,0,0,0,1,2,0,0,0,0,0,373.778,2,0,0,3616,1038,3,0,0,0,0
0,1,1,0,9,0,0,2,0,2,0,1,8,1,0,1,2,0,2,1,1,1,0,0,0,0,0,6,14,0,2,0,0,0,1,0,0,0,0,0,0,0,0,15,0,5,0,2,0,0,0,0,7,4,0,1,0,0,0,1,1,0,3,2,1,0,0,1,0,30,6.79,0,0,9,3,Unknown,0,5,105,2,0,1,0,0,1,0,1,0,0,0,4,0,0,2,0,0,0,0,0,3,0,5,20,5,2,2,0,0,2,0,0,13,2,1,0,0,16,0,0,0,0,25,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,21,1,0,0,0,0,0.207037796,0.036119903,5,1,0,1,0,0.01,0,0,8,2,1,0,0,1,0,0,10,2,4,1,2,0,0,8,1,2,5,0,3,0,0,1,0,0,12,0,0,0,0,0,0,0,/talks/paulsen-david-l_joseph-smith-problem-evil/,5,0,0,0,0,17,0.56,0,12,0,2.016141141,4,0,0,0,0,1,7,0,0,1,1,1,10,0,3,0,0,64.8,0,1,3,5371,1609,4,0,0,0,0
0,0,0,0,5,0,0,1,0,0,0,0,2,1,0,2,0,0,1,0,6,1,0,0,0,0,0,3,0,0,5,1,0,1,2,0,1,0,0,0,2,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,0,3,0,0,122,7.95,0,0,0,0,Unknown,0,6,2,5,0,0,0,1,1,0,2,0,2,0,8,0,0,0,0,0,0,0,0,3,0,5,0,0,2,2,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,1,2,0,32,0,0,0,0,0,0,0,3,0,0,1,0,10,1,0,0,0,0,0.024628014,0.118778861,0,0,0,0,0,0.13,0,0,1,5,1,2,2,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,/talks/peek-cecilia-m_yea-they-may-forget-yet-will-i-not-forget-thee/,3,0,0,0,0,4,0.5,0,0,0,2.404688464,7,0,0,0,0,5,24,0,0,0,0,0,1,0,1,0,0,132.25,0,0,7,3898,1005,9,0,0,0,2
0,0,0,0,5,0,0,0,0,2,0,0,6,4,0,0,0,11,0,0,0,6,0,4,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,0,0,2,4,0,0,4,0,1,0,2,2,1,1,4,4,21,0,0,0,0,0,0,1,15,5,0,1,0,0,153,7.57,0,0,0,16,Female,4,2,9,2,0,0,3,0,1,0,6,1,0,0,1,0,6,7,0,0,1,0,1,0,2,3,0,0,0,9,0,0,0,0,28,39,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1619,2,0,0,0,0,0.164150024,0.061130054,0,1,0,0,0,0.19,0,1,1,8,0,1,2,2,0,1,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,/talks/peggy-h-anderson_lord-desires-success/,4,1,0,0,0,12,0.45,7,0,1,2.623642173,7,0,0,0,3,3,5,0,0,1,4,6,5,0,1,0,0,46.24,3,2,6,4106,1170,5,0,0,2,0
0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,4,1,0,0,0,3,0,0,0,4,0,0,0,0,36,7.18,0,0,0,13,Female,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,3,0,0,11,0,0,1,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,822,0,2,0,0,0,0.132044199,0.03480663,0,0,0,0,0,0.19,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,/talks/peggy-s-worthen_a-safe-place/,0,0,0,0,0,4,0.51,0,0,0,2.593123209,1,0,3,0,0,9,4,0,0,1,0,0,4,0,0,0,0,28.444,2,0,4,1810,673,0,0,0,0,0
0,0,0,1,2,0,0,0,0,1,0,0,2,5,0,0,0,0,1,0,0,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,57,5.6,0,0,1,1,Female,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,8,4,0,0,0,0,0,1,0,0,0,4,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,641,1,0,0,0,0,0.158436214,0.058127572,1,0,0,0,0,0.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/talks/peggy-s-worthen_choose-to-be-a-leader/,0,0,0,0,1,4,0.53,0,0,0,2.813314038,1,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,3,5.762,0,0,0,1944,702,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0,1,0,0,9,4.82,0,0,0,3,Female,2,2,6,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,6,0,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,654,0,0,0,0,0,0.085851648,0.029532967,0,2,0,0,0,0.18,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/talks/peggy-s-worthen_the-allegory-of-the-wedding-cake/,3,0,0,0,0,2,0.53,0,0,1,2.160237389,1,0,0,0,0,5,4,0,0,0,4,1,0,0,0,0,0,8.758,0,0,0,1456,530,2,0,0,0,0
0,0,0,0,6,0,0,1,0,0,1,0,3,6,0,0,0,13,4,0,1,1,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,1,3,5,0,3,0,0,38,7.17,0,0,0,4,Female,1,5,4,1,0,0,0,0,0,0,12,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,1,983,0,0,10,0,0,0.093094406,0.042832168,1,0,0,0,0,0.2,0,3,0,0,0,0,1,0,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,/talks/peggy-s-worthen_unexpected-path/,0,0,0,0,0,5,0.56,0,0,0,2.810810811,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,50.261,0,0,1,2288,709,3,0,0,0,0
0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,13,4.83,0,0,0,1,Female,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0.160544218,0.085034014,3,1,0,0,0,0.12,0,1,0,1,0,0,2,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,/talks/peggy-s-worthen_which-way-are-you-swimming/,0,0,0,0,0,4,0.61,0,2,0,2.893700787,0,0,0,0,1,2,9,0,0,0,0,0,1,0,0,0,0,164.571,3,0,0,1470,589,0,0,0,0,0
0,0,0,0,20,1,0,4,0,2,0,0,13,8,0,0,0,6,13,0,3,0,0,2,4,0,0,7,0,0,6,0,0,7,2,0,0,0,0,0,0,2,3,0,0,5,0,31,0,0,0,0,4,2,1,2,0,0,2,0,2,1,0,13,8,0,3,0,0,65,5.62,0,5,0,3,Male,7,1,14,2,0,0,0,0,0,0,3,0,2,3,8,0,0,0,0,0,0,0,0,4,0,9,0,0,0,3,0,0,1,0,1,20,0,0,0,0,2,7,0,0,0,4,0,0,5,0,0,0,1,0,2,0,0,4,1,0,0,65,3,0,0,0,0,0.062688822,0.164400806,7,0,0,0,0,0.13,0,0,4,13,0,0,1,3,0,2,3,2,1,0,1,2,4,0,0,0,10,0,1,0,0,2,0,0,3,1,10,0,0,0,1,0,/talks/perkins-anthony-d_nevertheless-went-forth/,13,0,0,0,0,13,0.5,0,0,0,2.609724047,4,0,7,2,1,4,23,0,0,2,6,1,4,0,0,0,0,25.352,3,0,4,3972,1335,1,0,1,3,0
0,0,0,0,10,0,0,0,0,0,2,0,2,1,1,0,0,4,2,0,0,3,0,2,0,0,0,5,0,0,11,0,0,0,0,0,0,2,0,0,1,1,1,0,0,1,2,2,0,0,0,0,0,1,1,5,0,0,0,0,2,0,0,1,0,0,0,0,0,70,5.21,0,0,0,0,Male,1,3,11,4,0,1,2,0,2,2,0,0,0,1,5,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,0,1,1,3,3,41,1,0,0,0,3,3,0,0,0,15,0,0,3,0,0,0,0,1,3,0,4,0,0,0,0,6,2,0,0,0,0,0.144025443,0.045661063,0,0,0,0,0,0.2,0,0,2,1,0,2,8,3,1,0,5,22,0,3,0,2,1,1,0,1,0,1,2,23,1,0,0,2,0,0,3,0,0,0,15,0,/talks/perry-l-tom_choose-day-ye-will-serve/,3,0,1,2,0,10,0.51,1,1,2,0.4402,2,0,0,1,0,2,29,0,0,0,1,2,3,0,1,0,0,19.636,0,1,13,4402,1196,7,0,0,1,0
0,0,0,0,6,48,0,0,0,0,0,1,5,1,0,0,3,6,5,1,12,4,0,2,0,2,0,5,3,0,19,0,0,2,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,1,2,8,0,0,1,0,57,6.78,0,0,4,0,Male,0,3,29,9,2,0,0,0,0,0,0,1,9,3,1,0,0,1,0,0,0,0,0,8,0,9,8,0,2,1,0,0,1,1,0,8,0,0,0,0,5,0,0,0,0,24,0,1,0,1,0,3,0,0,0,0,1,0,4,2,0,11,0,0,0,1,0,0.081243301,0.13204716,0,0,0,0,0,0.21,0,2,7,1,0,1,2,1,1,0,5,1,0,0,6,6,0,3,8,2,0,3,10,0,0,3,6,0,0,0,0,0,0,0,1,0,/talks/perry-l-tom_church-american-bicentennial/,3,0,0,1,0,21,0.49,3,0,0,2.439853556,3,0,0,0,0,1,11,5,0,0,0,5,6,0,0,0,2,35.556,3,5,0,4665,1326,3,0,1,0,0
3,0,0,0,12,1,5,0,1,0,0,2,21,0,0,0,5,5,1,0,15,1,0,1,0,0,0,10,0,0,10,0,0,19,0,7,0,0,0,0,0,0,17,3,0,4,1,0,0,1,0,0,3,24,15,0,0,1,1,0,4,0,1,4,2,0,1,0,0,32,6.38,0,0,0,0,Male,0,4,29,7,0,0,2,0,0,0,0,0,3,1,2,0,0,1,0,0,1,0,0,4,0,8,8,2,1,2,1,1,2,1,6,11,4,0,1,0,3,1,0,0,0,18,1,1,1,0,0,0,3,0,2,0,4,2,0,1,1,15,1,1,0,0,0,0.30449416,0.047911305,4,0,0,0,1,0.23,0,0,4,0,2,1,3,0,0,0,22,0,1,3,0,0,3,1,3,3,22,0,1,0,0,2,4,0,4,1,10,1,0,0,0,0,/talks/perry-l-tom_doctrine-covenants-capstone-religion/,5,0,0,2,0,27,0.53,0,1,0,2.59025641,3,1,0,1,1,1,22,0,0,0,0,4,2,0,5,0,0,99.692,3,6,1,5051,1369,9,0,1,0,0
0,0,0,0,14,0,5,1,1,0,0,1,6,0,1,1,0,4,3,0,1,1,0,0,1,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,2,0,1,0,0,0,1,0,0,0,1,1,1,0,4,0,1,3,0,0,4,4,0,0,0,0,39,4.82,0,0,0,1,Male,0,4,21,3,0,0,0,0,1,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0,1,2,0,1,5,10,0,0,0,0,11,22,4,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,1,0,4,0,2,0,3,1,0,6,0,0,0,0,0,0.290868095,0.049605411,0,0,0,0,4,0.21,0,0,4,1,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,3,0,0,0,0,0,2,2,3,0,0,0,10,0,/talks/perry-l-tom_everything-season/,4,0,0,0,0,7,0.53,0,0,0,2.223057644,3,0,0,3,0,0,16,0,0,0,1,6,1,0,2,0,2,193.6,1,4,2,3548,1081,4,0,0,0,0
0,2,0,0,14,1,0,1,0,1,0,0,5,1,0,0,0,11,5,6,0,5,0,0,1,0,0,5,4,0,14,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0,0,2,0,0,0,0,3,0,7,0,1,1,0,1,1,1,10,18,1,2,0,1,61,6,0,0,1,2,Male,0,6,10,16,0,0,0,1,3,0,1,2,3,0,4,1,2,1,0,0,0,0,0,0,10,7,0,2,0,3,0,0,2,1,11,30,6,0,0,0,7,4,0,1,1,11,0,2,0,0,0,0,2,0,2,0,0,2,3,0,3,7,6,1,0,0,0,0.182285842,0.063967792,3,0,4,1,0,0.24,0,2,2,1,1,0,2,1,0,1,1,1,3,4,2,10,0,0,0,1,1,0,1,0,0,0,1,1,2,0,2,0,0,0,10,0,/talks/perry-l-tom_finding-refuge-storm/,3,0,0,4,0,14,0.53,1,0,4,2.754775108,6,0,13,0,1,3,15,1,0,1,1,2,5,3,7,0,2,88.595,0,5,0,4471,1433,4,1,0,3,0
0,0,0,1,2,0,0,0,0,0,1,3,6,1,0,0,0,6,0,0,0,6,0,1,2,0,0,4,0,3,14,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,2,0,0,0,1,90,6.78,0,0,0,0,Male,1,9,7,10,0,0,5,6,4,0,0,0,3,2,6,0,1,11,0,0,0,0,0,0,1,7,1,4,2,1,0,1,2,5,1,16,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,2,2,0,0,0,5,0,1,18,0,0,0,0,0,0.049642573,0.055202542,0,0,0,0,0,0.2,0,2,3,0,0,4,10,0,0,0,7,2,2,0,7,2,1,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7,0,/talks/perry-l-tom_prophecies-visions-dreams/,7,0,0,5,0,14,0.49,3,0,6,2.557643474,10,1,0,0,0,10,36,2,0,1,0,2,4,0,0,0,1,76.327,0,2,2,5036,1395,6,0,0,0,0
